C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_42_806.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_42_806.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_42_806.jpg,-0.05,1,0,30.18984
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_42_874.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_42_874.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_42_874.jpg,-0.2,1,0,30.18024
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_42_944.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_42_944.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_42_944.jpg,0,1,0,30.19094
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_012.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_012.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_012.jpg,0,1,0,30.18982
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_082.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_082.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_082.jpg,0,1,0,30.19021
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_149.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_149.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_149.jpg,0,1,0,30.1901
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_218.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_218.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_218.jpg,0,1,0,30.19031
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_287.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_287.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_287.jpg,0,1,0,30.19028
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_355.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_355.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_355.jpg,0,1,0,30.19029
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_424.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_424.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_424.jpg,-0.05,1,0,30.18972
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_491.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_491.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_491.jpg,-0.2,1,0,30.17989
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_560.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_560.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_560.jpg,-0.4,1,0,30.15749
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_629.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_629.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_629.jpg,0,1,0,30.18747
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_697.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_697.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_697.jpg,0,1,0,30.18942
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_766.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_766.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_766.jpg,-0.1,1,0,30.18931
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_834.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_834.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_834.jpg,-0.25,1,0,30.17755
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_904.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_904.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_904.jpg,-0.45,1,0,30.15361
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_43_971.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_43_971.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_43_971.jpg,-0.6000001,1,0,30.13469
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_039.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_039.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_039.jpg,0,1,0,30.16845
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_106.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_106.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_106.jpg,0,1,0,30.18524
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_175.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_175.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_175.jpg,0,1,0,30.18888
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_244.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_244.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_244.jpg,0,1,0,30.19001
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_312.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_312.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_312.jpg,0,1,0,30.19025
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_379.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_379.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_379.jpg,0,1,0,30.19028
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_447.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_447.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_447.jpg,0,1,0,30.19032
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_515.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_515.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_515.jpg,0,1,0,30.19037
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_583.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_583.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_583.jpg,-0.05,1,0,30.18968
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_650.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_650.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_650.jpg,-0.2,1,0,30.17754
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_717.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_717.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_717.jpg,-0.35,1,0,30.16391
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_784.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_784.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_784.jpg,-0.5500001,1,0,30.13916
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_853.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_853.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_853.jpg,-0.7,1,0,30.11862
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_922.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_922.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_922.jpg,0,1,0,30.1833
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_44_991.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_44_991.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_44_991.jpg,0,1,0,30.18785
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_061.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_061.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_061.jpg,0,1,0,30.18708
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_129.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_129.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_129.jpg,-0.15,1,0,30.18772
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_197.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_197.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_197.jpg,-0.3,1,0,30.17277
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_264.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_264.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_264.jpg,-0.5000001,1,0,30.14853
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_332.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_332.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_332.jpg,-0.6500001,1,0,30.12826
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_399.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_399.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_399.jpg,0,1,0,30.17545
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_468.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_468.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_468.jpg,0,1,0,30.18222
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_535.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_535.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_535.jpg,0,1,0,30.18859
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_603.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_603.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_603.jpg,-0.05,1,0,30.19028
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_672.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_672.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_672.jpg,-0.2,1,0,30.18366
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_739.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_739.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_739.jpg,-0.35,1,0,30.16695
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_805.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_805.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_805.jpg,-0.5500001,1,0,30.1415
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_874.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_874.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_874.jpg,-0.7,1,0,30.12325
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_45_941.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_45_941.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_45_941.jpg,0,1,0,30.17513
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_009.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_009.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_009.jpg,0,1,0,30.1865
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_076.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_076.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_076.jpg,-0.05,1,0,30.19072
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_145.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_145.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_145.jpg,-0.25,1,0,30.18129
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_213.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_213.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_213.jpg,-0.4,1,0,30.16314
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_281.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_281.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_281.jpg,-0.6000001,1,0,30.1365
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_350.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_350.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_350.jpg,-0.7500002,1,0,30.11726
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_417.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_417.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_417.jpg,0,1,0,30.17496
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_486.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_486.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_486.jpg,0,1,0,30.18764
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_555.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_555.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_555.jpg,0,1,0,30.1896
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_623.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_623.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_623.jpg,-0.15,1,0,30.18749
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_691.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_691.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_691.jpg,-0.3,1,0,30.17306
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_759.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_759.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_759.jpg,-0.45,1,0,30.15366
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_827.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_827.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_827.jpg,0,1,0,30.18847
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_895.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_895.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_895.jpg,0,1,0,30.18979
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_46_964.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_46_964.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_46_964.jpg,-0.05,1,0,30.19015
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_47_032.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_47_032.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_47_032.jpg,-0.2,1,0,30.18231
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_47_102.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_47_102.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_47_102.jpg,-0.4,1,0,30.1594
C:\Users\Salim\Desktop\Hubb\IMG\center_2019_06_16_00_36_47_172.jpg,C:\Users\Salim\Desktop\Hubb\IMG\left_2019_06_16_00_36_47_172.jpg,C:\Users\Salim\Desktop\Hubb\IMG\right_2019_06_16_00_36_47_172.jpg,0,1,0,30.18772
